dst_host_srv_count,dst_host_diff_srv_rate,flag,srv_serror_rate,serror_rate,Malicious
248,0.01,2,0.0,0.0,0
169,0.07,2,0.0,0.0,0
110,0.02,2,0.0,0.0,0
6,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,3,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
244,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.5,0.5,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
243,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
216,0.0,1,0.0,0.0,0
122,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
105,0.03,2,0.0,0.0,0
2,0.69,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
233,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
169,0.18,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
227,0.0,1,0.0,0.0,0
70,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
178,0.0,2,0.0,0.0,0
1,0.6,2,0.0,0.0,0
255,0.0,2,0.2,0.14,0
255,0.0,2,0.14,0.14,0
136,0.02,2,0.0,0.0,0
25,0.08,2,0.0,0.0,0
6,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
187,0.05,2,0.96,0.0,0
130,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.05,0.0,0
255,0.0,2,0.0,0.0,0
45,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
72,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.53,2,0.0,0.0,0
147,0.04,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
246,0.01,3,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
48,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
230,0.01,2,0.0,0.0,0
1,0.64,2,0.0,0.0,0
58,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.51,2,0.0,0.0,0
166,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
144,0.0,1,0.0,0.0,0
161,0.02,2,0.0,0.0,0
2,0.59,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
251,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
40,0.02,2,0.0,0.0,0
5,0.08,2,0.0,0.0,0
248,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
84,0.04,2,0.0,0.0,0
163,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
223,0.0,1,0.0,0.0,0
13,0.01,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
192,0.02,2,0.0,0.0,0
7,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
121,0.14,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
198,0.01,2,0.0,0.0,0
245,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
6,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
31,0.05,2,0.0,0.0,0
206,0.0,1,0.0,0.0,0
170,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
157,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
98,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
75,0.11,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
16,0.03,2,0.0,0.0,0
7,0.15,2,0.0,0.0,0
29,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
55,0.07,2,0.0,0.0,0
21,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
151,0.02,2,0.0,0.0,0
134,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
125,0.03,2,0.0,0.0,0
45,0.04,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
14,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
120,0.0,2,0.0,0.0,0
137,0.38,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
208,0.0,2,0.0,0.0,0
148,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
85,0.19,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
7,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
93,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
103,0.03,2,0.0,0.0,0
12,0.11,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
248,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
33,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
234,0.02,2,0.0,0.0,0
1,1.0,3,0.0,0.0,0
129,0.03,2,0.0,0.0,0
110,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
158,0.03,2,0.0,0.0,0
44,0.33,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
232,0.01,2,0.0,0.0,0
208,0.01,2,0.0,0.0,0
3,0.5,2,0.0,0.0,0
84,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
123,1.0,8,1.0,1.0,0
221,0.01,2,0.0,0.0,0
103,0.09,2,0.0,0.0,0
15,0.01,2,0.0,0.0,0
86,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
54,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.51,2,0.0,0.0,0
35,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
197,0.06,2,0.0,0.0,0
228,0.0,2,0.0,0.0,0
133,0.03,2,0.0,0.0,0
65,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
171,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
75,0.05,2,0.0,0.0,0
148,0.02,2,0.0,0.0,0
61,0.02,2,0.0,0.0,0
31,0.03,2,0.0,0.0,0
2,0.74,2,0.0,0.0,0
67,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
23,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
229,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.4,2,0.0,0.0,0
105,0.14,2,0.0,0.0,0
244,0.02,2,0.0,0.0,0
255,0.0,2,0.1,0.08,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
2,0.62,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
151,0.18,2,0.0,0.0,0
106,0.03,2,0.0,0.0,0
148,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
207,0.0,1,0.0,0.0,0
202,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
16,0.12,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
96,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
15,0.07,2,0.0,0.0,0
245,0.01,2,0.0,0.0,0
238,0.02,3,0.0,0.0,0
255,0.0,2,0.0,0.0,0
13,0.09,2,0.0,0.0,0
255,0.0,2,0.17,0.17,0
46,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
129,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
157,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
204,0.07,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
72,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.25,0.25,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
2,0.89,2,0.0,0.0,0
26,0.15,2,0.0,0.0,0
3,0.61,2,0.0,0.0,0
135,0.02,2,0.0,0.0,0
255,0.0,2,0.02,0.0,0
93,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
251,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
157,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
17,0.06,8,1.0,1.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
122,0.0,2,0.0,0.0,0
212,0.0,2,0.0,0.0,0
72,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
64,0.03,2,0.0,0.0,0
114,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
11,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
239,0.02,2,0.0,0.0,0
115,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
102,0.0,1,0.0,0.0,0
253,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
146,0.0,2,0.0,0.0,0
2,0.65,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
218,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
120,0.1,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
58,0.12,2,0.0,0.0,0
23,0.03,2,0.0,0.0,0
243,0.01,2,0.0,0.0,0
134,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
59,0.03,2,0.0,0.0,0
246,0.01,2,0.0,0.0,0
6,0.1,2,0.0,0.0,0
170,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
71,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.17,0.0,0
253,0.01,2,0.0,0.0,0
1,0.11,2,0.0,0.09,0
203,0.01,2,0.0,0.0,0
134,0.01,2,0.0,0.0,0
120,0.02,2,0.0,0.0,0
22,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
157,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
182,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.02,2,0.0,0.0,0
53,0.0,2,0.0,0.0,0
108,0.02,2,0.0,0.0,0
11,0.0,4,0.5,0.5,0
206,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
146,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,9,1.0,1.0,0
255,0.0,1,0.0,0.0,0
3,0.48,2,0.0,0.0,0
102,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
92,0.02,2,0.0,0.0,0
71,0.08,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
194,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
21,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
57,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
48,0.02,2,0.0,0.0,0
169,0.0,1,0.0,0.0,0
23,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
15,0.0,2,0.0,0.0,0
52,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
84,0.15,2,0.0,0.0,0
167,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
113,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
222,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
102,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
53,0.06,2,0.0,0.0,0
52,0.02,2,0.5,0.5,0
168,0.05,2,0.0,0.0,0
62,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
40,0.08,9,0.07,0.06,0
1,0.03,2,0.0,0.0,0
28,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.18,0.5,0
15,0.03,2,0.0,0.0,0
26,0.04,2,0.0,0.0,0
70,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
245,0.0,1,0.0,0.0,0
4,0.02,2,0.0,0.0,0
40,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
89,0.25,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
238,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
121,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
165,0.03,2,0.0,0.0,0
143,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
104,0.03,2,0.0,0.0,0
253,0.01,2,0.0,0.0,0
230,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
17,0.62,2,0.0,0.0,0
2,0.14,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
69,0.01,2,0.0,0.0,0
80,0.04,2,0.0,0.0,0
255,0.0,2,0.2,0.2,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
26,0.04,2,0.0,0.0,0
158,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
28,0.03,2,0.0,0.0,0
134,0.03,2,0.0,0.0,0
79,0.1,2,0.0,0.0,0
98,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
12,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
25,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
161,0.02,2,0.0,0.0,0
14,0.05,2,0.0,0.0,0
91,0.27,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.47,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
8,0.13,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.07,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.29,0.2,0
91,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
115,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
9,0.1,5,0.0,0.0,0
130,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,8,1.0,1.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
73,0.03,2,0.0,0.0,0
219,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
110,0.06,2,0.0,0.0,0
6,0.06,2,0.0,0.0,0
10,0.14,2,0.0,0.0,0
28,0.05,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
45,0.01,2,0.0,0.0,0
61,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
118,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.53,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
100,0.0,1,0.0,0.0,0
126,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
64,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
171,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
166,0.02,2,0.0,0.0,0
197,0.01,2,0.0,0.0,0
246,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
230,0.01,2,0.0,0.0,0
15,0.18,2,0.0,0.0,0
18,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.2,2,0.0,0.05,0
222,0.01,2,0.0,0.0,0
77,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
210,0.02,2,0.0,0.0,0
92,0.6,2,0.0,0.0,0
147,0.03,2,0.0,0.0,0
250,0.25,1,0.0,0.0,0
3,0.72,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
160,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
70,0.05,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
148,0.0,4,0.33,0.5,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
48,0.03,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
125,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
80,0.7,2,0.0,0.0,0
17,0.1,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
226,0.01,2,0.0,0.0,0
26,0.11,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
15,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
129,0.03,3,0.0,0.0,0
255,0.0,9,0.5,0.5,0
236,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
201,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.2,0.0,0
255,0.0,2,0.25,0.25,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
169,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
45,0.03,2,0.0,0.0,0
109,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
126,0.0,1,0.0,0.0,0
255,0.0,1,0.0,0.0,0
196,0.01,2,0.0,0.0,0
129,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
80,0.06,2,0.0,0.0,0
49,0.08,1,0.0,0.0,0
60,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
24,0.05,5,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.01,2,0.0,0.0,0
253,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
245,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
104,0.0,1,0.0,0.0,0
253,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
7,0.06,2,0.0,0.99,0
255,0.0,2,0.0,0.0,0
7,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,4,1.0,1.0,0
228,0.0,2,0.0,0.0,0
1,0.0,2,0.0,0.0,0
4,0.17,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
66,0.03,2,0.0,0.0,0
253,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
135,0.08,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
6,0.0,2,0.0,0.0,0
11,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
249,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.29,0.2,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.64,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.65,2,0.0,0.0,0
46,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
7,0.07,5,0.0,0.0,0
255,0.0,2,0.0,0.0,0
232,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
87,0.08,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
60,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
59,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
11,0.58,2,0.0,0.0,0
255,0.0,2,0.06,0.06,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
87,0.06,2,0.0,0.0,0
154,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
226,0.04,2,0.0,0.0,0
22,0.05,2,0.0,0.0,0
122,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
89,0.05,2,0.0,0.0,0
138,0.08,2,0.0,0.0,0
53,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.04,2,0.0,0.0,0
95,0.04,2,0.0,0.0,0
137,0.1,2,0.0,0.0,0
193,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
234,0.01,2,0.0,0.0,0
134,0.03,1,0.0,0.0,0
65,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
240,0.01,2,0.0,0.0,0
216,0.02,2,0.0,0.0,0
152,0.01,2,0.0,0.0,0
26,0.03,2,0.0,0.0,0
