dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,flag,same_srv_rate,dst_host_srv_count,dst_host_diff_srv_rate,Malicious
0,0,0,0,200,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,5,0.01,0
0,0,0,0,49,2,1,177,0.02,0
0,0,0,0,3,2,0.67,248,0.01,0
0,0,0,0,11,2,1,154,0,0
0,0,0,0,1,2,1,5,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,140,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,31,2,1,215,0,0
0,0,0,0,1,2,1,65,0.17,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,240,2,1,255,0,0
0,0,0,0,1,2,1,2,0.27,0
0,0,0,0,149,2,1,249,0.01,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,2,2,1,20,0.08,0
0,0,0,0,2,2,1,109,0.03,0
0,0,0,0,2,2,1,8,0,0
0,0,0,0,284,2,1,254,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,1,0,0
0,0.01,0,0,1,2,1,3,0.05,0
0,0,0,0,296,2,1,215,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0.01,0,0,1,2,1,96,0.12,0
0,0,0,0,2,2,0.5,118,0.03,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,229,0.01,0
0,0.01,0.17,0,6,2,0.17,1,0.06,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,75,2,1,216,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,23,2,1,94,0,0
0,0,0,0,8,2,1,90,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,193,0,0
0,0,0,0,1,2,1,4,0,0
0,0,0,0,73,2,1,255,0,0
0,0,0,0,4,2,0.25,1,0.7,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,2,2,1,37,0.06,0
0,0,0,0,1,2,1,165,0.03,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,91,0.04,0
0,0,0,0,5,2,1,255,0,0
0.01,0.01,0,0,1,2,1,100,0.07,0
0,0,0,0,4,2,1,247,0.01,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,125,2,1,228,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,20,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,26,2,1,255,0,0
0,0,0,0,9,2,1,84,0.04,0
0,0,0,0,16,2,1,255,0,0
0.01,0.01,0,0,5,2,1,255,0,0
0,0,0,0,121,2,1,255,0,0
0,0,0,0,187,2,1,73,0.03,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,474,2,1,255,0,0
0,0,0,0,1,2,1,160,0.04,0
0,0,0,0,4,2,0.5,2,0.43,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,66,2,1,204,0.01,0
0,0,0,0,1,2,1,154,0.04,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,11,2,1,253,0.01,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,500,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,307,2,1,255,0,0
0.02,0,0,0,1,2,1,60,0,0
0,0,0,0,20,2,1,255,0,0
0,0,0,0,1,2,1,245,0.01,0
0,0,0,0,120,2,1,255,0,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0.01,0,0,16,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,2,2,1,141,0.03,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,1,0.09,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,8,2,0.38,29,0.01,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,1,1,128,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0.24,0.04,1,1,1,9,1,21,0.57,0
0,0,0,0,204,2,1,254,0.01,0
0,0,0,0,49,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,59,0.02,0
0,0,0,0,1,2,1,68,0.07,0
0,0,0,0,6,2,1,147,0.02,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,129,2,1,255,0,0
0,0,0,0,309,2,1,225,0.01,0
0,0,0,0,2,2,1,126,0.03,0
0,0,0,0,294,2,1,254,0.01,0
0,0,0,0,1,2,1,16,0.06,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,2,2,1,2,0.23,0
0,0,0,0,14,2,1,255,0,0
0,0.91,0,0,1,2,1,7,0.07,0
0,0,0,0,2,2,1,255,0,0
0,0.01,0,0,1,2,1,72,0.03,0
0,0,0,0,3,2,0.33,4,0.12,0
0,0,0,0,108,2,1,254,0.01,0
0,0,0,0,1,2,1,1,0.44,0
0,0,0,0,276,2,1,242,0.01,0
0,0,0,0,1,2,1,28,0.06,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,2,2,1,6,0.13,0
0.01,0,0,0,1,2,1,131,0.08,0
0,0,0,0,1,2,1,4,0.08,0
0,0,0,0,1,2,1,253,0,0
0,0,0,0,4,2,1,247,0.01,0
0,0.01,0,0,2,2,1,57,0.03,0
0,0,0,0,77,2,1,255,0,0
0,0,0,0,118,2,1,255,0,0
0,0,0,0,1,2,1,5,0,0
0,0,0,0,1,2,1,3,0.03,0
0,0,0,0,73,2,1,253,0.01,0
0,0,0,0,298,2,1,255,0,0
0,0,0,0,165,2,1,192,0.01,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,1,2,1,166,0.06,0
0,0,0,0,1,2,1,33,0.08,0
0,0,0,0,1,1,1,255,0,0
0.06,0.01,0.5,1,2,9,0.5,16,0.01,0
0,0,0,0,16,2,1,106,0.02,0
0,0,0,0,25,2,1,255,0,0
0,0,0,0,120,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,82,2,1,219,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,3,0.05,0
0,0,0,0,25,2,1,255,0,0
0,0.33,0,0,2,5,1,2,0.67,0
0,0,0,0,1,2,1,177,0.05,0
0.01,0.02,0.5,0.33,2,4,1,255,0,0
0,0.47,0,0,1,2,1,72,0.06,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,2,2,1,254,0.01,0
0,0.03,0,0,1,2,1,3,0.14,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0.01,0,0,0,10,2,1,189,0,0
0,0,0,0,6,2,0.33,2,0.45,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,1,2,1,130,0.17,0
0,0,0,0,111,2,1,253,0.01,0
0,0,0,0,3,2,1,253,0,0
0,0,0,0,31,2,0.19,16,0.01,0
0,0,0,0,80,2,1,254,0.01,0
0,0,0,0,1,2,1,119,0.02,0
0.02,0.01,0,0,1,2,1,134,0.03,0
0,0,0,0,1,2,1,14,0.09,0
0,0,0,0,1,2,1,1,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,2,2,0.5,180,0.03,0
0,0,0,0,1,2,1,170,0.02,0
0,0,0,0,2,2,1,236,0.01,0
0,0,0,0,1,2,1,151,0.09,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0.02,0,0,0,1,2,1,61,0.12,0
0,0,0,0,1,2,1,1,0.12,0
0,0,0,0,1,2,1,40,0,0
0,0.01,0.03,0.03,29,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0.33,0.33,0.04,3,2,1,255,0,0
0,0,0,0,12,2,1,139,0,0
0,0,0,0,12,2,0.25,11,0.01,0
0,0,0.06,0.06,16,2,1,255,0,0
0,0.08,0.33,0.33,3,4,1,255,0,0
0,0,0,0,39,2,1,255,0,0
0,0,0,0,1,2,1,125,0.02,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0.29,2,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,5,2,1,193,0,0
0.01,0.01,0,0,7,2,1,237,0.02,0
0,0,0,0,1,2,1,14,0.03,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,147,0.03,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0.01,0,0,0,14,2,1,134,0,0
0,0,0,0,1,2,1,226,0.04,0
0,0,0,0,48,2,1,200,0.02,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,9,2,1,14,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,4,2,1,20,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,1,1,36,0,0
0,0,0,0,10,2,1,112,0.03,0
0.01,0.01,0,0,6,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0.01,0,0,0,16,2,1,255,0,0
0.01,0,0,0,7,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,6,2,0.83,11,0.01,0
0,0,0,0,2,2,0.5,23,0.01,0
0,0,0,0,3,2,1,255,0,0
0,0.01,0,0,1,2,1,144,0.02,0
0,0,0,0,1,2,1,254,0.01,0
0,0,0,0,1,1,1,90,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,1,1,201,0,0
0.01,0,0,0,9,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,64,2,1,255,0,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,1,1,249,0,0
0,0,0,0,2,2,1,59,0.22,0
0,0,0,0,6,2,1,250,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,8,2,0.12,28,0.01,0
0,0,0,0,4,2,1,239,0.01,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,315,2,1,251,0.01,0
0,0,0,0,264,2,1,243,0.01,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,1,2,1,77,0.1,0
0,0,0,0,1,2,1,8,0.04,0
0,0.85,0,0,2,2,0.5,13,0.09,0
0.01,0,0,0,3,2,1,255,0,0
0,0,0,0,3,2,1,124,0,0
0,0,0,0,2,2,1,167,0.02,0
0,0,0,0,1,2,1,4,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,111,0.01,0
0,0,0,0,68,2,0.99,193,0.02,0
0.01,0,0,0,7,2,1,185,0,0
0,0,0,0,8,2,1,255,0,0
0.01,0,0,0,1,2,1,191,0.14,0
0,0,0,0,9,2,1,255,0,0
0.01,0,0,0,1,2,1,185,0.05,0
0.01,0,0,0,2,2,1,196,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,20,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,1,2,1,17,0.56,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,28,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,1,2,1,20,0.04,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,3,0.59,0
0,0,0,0,72,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0.01,0.01,0,0,1,2,1,161,0.04,0
0,0,0,0,1,2,1,17,0.04,0
0,0,0,0,71,2,1,254,0.01,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,149,2,1,255,0,0
0,0,0,0,25,2,1,255,0,0
0,0,0,0,1,2,1,157,0.02,0
0,0,0,0,1,2,1,60,0.03,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,2,3,1,255,0,0
0,0.01,0,0,14,2,1,255,0,0
0,0,0,0,29,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,2,2,1,80,0.05,0
0,0,0,0,2,2,1,90,0.02,0
0,0,0,0,1,2,1,1,0.63,0
0,0,0,0,119,2,1,255,0,0
0,0.44,0,0,8,2,1,36,0.05,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,262,2,1,251,0.01,0
0,0,0,0,34,2,1,255,0,0
0,0,0,0,158,2,1,255,0,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,1,2,1,96,0.13,0
0,0,0,0,19,2,1,255,0,0
0,0.01,0,0,16,2,1,102,0.09,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,111,2,1,254,0.01,0
0,0.02,0.1,0,10,2,0.1,1,0.07,0
0,0,0,0,1,2,1,173,0.05,0
0,1,1,1,1,9,1,255,0,0
0.01,0.01,0,0,10,2,1,255,0,0
0.01,0.01,0.5,0.5,2,4,1,165,0.04,0
0,0,0,0,109,2,1,164,0.02,0
0,0,0,0,1,2,1,32,0.05,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0.01,0,0,0,3,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,3,2,0.33,4,0.04,0
0,0.02,0,0,5,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0.02,0.01,0,0,12,2,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,1,1,1,100,0,0
0,0,0,0,1,2,1,54,0.02,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,1,2,1,1,0.71,0
0,0,0,0,205,2,1,237,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,2,2,0.5,3,0.01,0
0,0,0,0,25,2,1,255,0,0
0,0,0,0,21,2,1,73,0.01,0
0,0,0,0,3,2,1,190,0.01,0
0,0,0,0,247,2,1,254,0.01,0
0,0,0,0,1,2,1,14,0.16,0
0,0,0,0,1,1,1,250,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,2,2,0.5,4,0.06,0
0.02,0,0,0,1,2,1,255,0,0
0.02,0,0,0,4,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0.03,0,0,1,2,1,180,0.09,0
0,0.01,0,0,13,2,1,99,0.1,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0.01,0.01,0,0,1,2,1,121,0.06,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,7,2,0.86,28,0.03,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,1,2,1,4,0.01,0
0,0,0,0,123,2,0.99,254,0.01,0
0,0,0,0,320,2,1,254,0.01,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,308,2,1,254,0.01,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,53,0.03,0
0,0,0,0,23,2,1,255,0,0
0,0,0,0,157,2,1,225,0.01,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,1,2,1,91,0.04,0
0,0,0,0,2,2,1,20,0.15,0
0,0,0,0,1,2,1,179,0.02,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,80,2,0.99,242,0.01,0
0,0,0,0,1,2,1,26,0.06,0
0,0,0,0,1,1,1,52,0.08,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,20,2,1,255,0,0
0,0.01,0,0,4,2,1,255,0,0
0,0,0,0,30,2,1,255,0,0
0.13,0.44,0,0,1,2,1,23,0.44,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0.07,0.41,0,0,2,5,1,30,0.05,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0.01,0.05,0,20,2,0.05,1,0.04,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,216,0.01,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,30,0.09,0
0,0,0,0,1,2,1,181,0.07,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,2,2,1,49,0.08,0
0,0,0,0,217,2,1,73,0.02,0
0,0,0,0,5,2,0.2,1,0.76,0
0,0,0,0,270,2,1,254,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,171,0.02,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0.22,0.51,0,0,1,2,1,40,0.06,0
0,0,0,0,1,2,1,150,0.2,0
0,0,0,0,39,2,1,255,0,0
0,0,0,0,1,2,1,107,0.02,0
0,0,0,0,232,2,1,253,0.01,0
0.14,0.11,0,0,2,2,1,7,0.33,0
0,0,0,0,1,2,1,32,0.02,0
0,0,0,0,1,2,1,9,0.02,0
0,0,0,0,114,2,0.99,253,0.01,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,4,2,0.25,61,0.03,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,158,0.11,0
0,0,0,0.07,13,2,1,255,0,0
0.01,0.01,0,0,11,2,1,255,0,0
0,0,0,0,2,2,1,9,0.14,0
0,0,0,0,2,1,0.5,18,0.02,0
0,0,0,0,2,2,0.5,8,0.01,0
0,0,0,0,1,2,1,147,0.06,0
0.01,0,0,0,2,2,1,95,0.03,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,1,2,1,192,0,0
0,0.01,0,0,2,2,1,16,0.06,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,5,2,1,98,0.02,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,2,2,1,19,0.05,0
0,0,0,0,24,2,1,255,0,0
0.01,0,0,0,3,2,1,255,0,0
0,0,0,0,302,2,1,254,0.01,0
0,0,0,0,17,2,1,254,0.01,0
0,0,0,0,183,2,1,205,0.01,0
0,0,0,0,2,2,1,239,0.01,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,1,2,1,247,0.01,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,1,2,1,245,0.02,0
0,0,0,0,1,2,1,21,0.14,0
0,0,0,0,159,2,1,227,0.01,0
0,0,0,0,42,2,1,255,0,0
0.01,0.01,0,0,1,2,1,177,0.06,0
0,0,0,0,69,2,1,255,0,0
0,0,0,0,13,2,1,51,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,3,1,48,0.02,0
0,0,0,0,1,2,1,255,0,0
0.01,0,0,0.14,5,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,66,0.03,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,166,0.05,0
0,0.04,0,0,4,2,1,255,0,0
0,0,0,0,2,2,0.5,112,0.04,0
0,0,0,0,2,2,1,19,0.05,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,37,2,1,255,0,0
0,0,0,0,2,2,1,237,0.01,0
0,0,0,0,7,2,1,126,0.04,0
0,0,0,0,3,2,1,248,0.01,0
0.01,0,0,0,1,2,1,159,0.02,0
0,0,0,0,21,2,1,61,0.03,0
0,0,0,0,12,2,1,183,0,0
0,0,0,0,2,2,1,109,0.01,0
0,0,0,0,1,1,1,255,0,0
0.01,0.01,0,0,12,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,5,2,1,225,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,259,2,1,226,0.01,0
0.03,0.03,0.14,0.08,7,2,1,40,0,0
0,0,0,0,2,2,1,255,0,0
0,0.04,0.5,0.33,2,8,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,1,2,1,141,0.02,0
0,0,0,0,34,2,1,255,0,0
0,0,0,0,11,2,1,251,0,0
0,0,0,0,16,2,1,116,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,1,2,1,1,0.66,0
0,0,0.5,0.5,2,2,1,255,0,0
0,0.07,0.1,0.1,10,2,1,255,0,0
0,0,0,0,1,5,1,12,0.04,0
0,0.01,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,7,0.05,0
0,0,0,0,9,2,0.89,54,0.03,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,20,2,1,72,0.02,0
0,0,0,0,90,2,1,255,0,0
0,0,0,0,1,2,1,246,0.01,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,178,0.15,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,2,2,1,48,0.03,0
0,0,0,0,314,2,1,251,0.01,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,3,0.71,0
0,0,0,0,11,2,1,212,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,20,2,1,255,0,0
0,0,0,0,1,2,1,226,0.01,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,142,2,1,254,0.01,0
0,0,0,0,1,1,1,120,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0.01,0.01,0,0,1,2,1,149,0.03,0
0,0,0,0,69,2,1,254,0.01,0
0,0,0,0,1,2,1,79,0.16,0
0,0,0,0,1,2,1,222,0.02,0
0,0.01,0,0,17,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,2,2,1,45,0.02,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,1,0.51,0
0,0,0,0,128,2,1,255,0,0
0,0,0,0,56,2,1,111,0.02,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,3,2,0.67,247,0.01,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,1,2,1,106,0.03,0
0,0,0,0,1,2,1,3,0.5,0
0,0,0,0,264,2,1,120,0.01,0
0.55,0.5,0,0,1,2,1,121,0.02,0
0,0,0,0,1,2,1,1,0.27,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,24,2,1,255,0,0
0,0,0,0,5,2,0.2,1,0.55,0
0,0,0,0,5,2,1,238,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,67,2,1,254,0.01,0
0.48,0.45,0,0,1,2,1,125,0.02,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0.02,0,0,0,1,2,1,164,0.27,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,21,2,1,235,0.01,0
0,0,0,0,3,2,1,159,0.02,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,258,2,1,254,0.01,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,207,0,0
0,0,0,0,2,2,1,239,0.01,0
0,0,0,0,152,2,1,225,0.01,0
0,0,0,0,6,2,1,255,0,0
0.01,0,0,0,1,2,1,255,0,0
0.02,0,0,0,2,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,14,2,1,255,0,0
0,0,0.07,0,14,2,0.07,1,0.05,0
0,0,0,0,1,2,1,82,0.03,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,154,2,0.99,254,0.01,0
0,0,0,0,223,2,1,224,0.01,0
0,0,0,0,2,2,1,72,0.02,0
0,0,0,0,1,2,1,101,0.01,0
0,0,0,0,81,2,0.99,202,0.02,0
0,0,0,0,1,2,1,1,0.71,0
0,0,0,0,8,2,1,255,0,0
0,0,0.07,0.07,15,2,1,255,0,0
0,0,0,0,2,2,1,2,0.17,0
0,0,0,0,41,2,1,255,0,0
0,0,0,0,1,2,1,16,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,108,0.07,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,12,2,1,83,0,0
0,0,0,0,1,2,1,81,0.02,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,14,0.09,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,206,2,1,254,0.01,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,8,2,1,119,0.02,0
0.01,0,0,0,18,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,3,2,0.33,1,0.7,0
0,0,0,0,25,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0.01,0,0,0,2,2,1,146,0.03,0
0,0.01,0,0,1,2,1,12,0.06,0
0,0,0,0,16,2,1,254,0.01,0
0,0,0,0,4,2,1,253,0.01,0
0,0,0,0,282,2,1,245,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,75,0.1,0
0,0,0,0,1,1,1,227,0,0
0,0,0,0,2,2,1,2,0.63,0
0,0,0,0,1,2,1,2,0.64,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,1,2,1,124,0.11,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,243,0.01,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,17,2,1,238,0.02,0
0,0,0,0,6,2,1,255,0,0
0,0,0.25,0.25,4,2,1,255,0,0
0,0,0,0,1,2,1,32,0.04,0
0,0,0,0,20,2,1,252,0.01,0
0.74,0.72,0,0,1,2,1,136,0.01,0
