dst_host_srv_count,dst_host_diff_srv_rate,Malicious
20,0.6,FALSE
255,0,FALSE
242,0,FALSE
22,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
47,0.33,FALSE
66,0,FALSE
65,0.03,FALSE
248,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
110,0,FALSE
255,0,FALSE
218,0,FALSE
228,0.01,FALSE
255,0,FALSE
253,0.01,FALSE
231,0,FALSE
23,0.03,FALSE
255,0,FALSE
227,0,FALSE
255,0,FALSE
245,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
178,0,FALSE
8,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
215,0.03,FALSE
255,0,FALSE
21,0.18,FALSE
37,0,FALSE
255,0,FALSE
12,0.02,FALSE
251,0.01,FALSE
83,0.24,FALSE
30,0,FALSE
255,0,FALSE
238,0.01,FALSE
117,0.07,FALSE
255,0,FALSE
255,0,FALSE
31,0.04,FALSE
237,0.01,FALSE
250,0.01,FALSE
255,0,FALSE
42,0.46,FALSE
255,0,FALSE
255,0,FALSE
200,0.03,FALSE
255,0,FALSE
255,0,FALSE
170,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
131,0,FALSE
255,0,FALSE
223,0,FALSE
255,0,FALSE
4,0.15,FALSE
221,0.01,FALSE
255,0,FALSE
230,0.01,FALSE
254,0.01,FALSE
98,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
49,0.06,FALSE
255,0,FALSE
91,0.11,FALSE
255,0,FALSE
255,0,FALSE
149,0.04,FALSE
119,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
137,0.02,FALSE
1,0.55,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
237,0.01,FALSE
255,0,FALSE
199,0.11,FALSE
118,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
105,0.03,FALSE
255,0,FALSE
255,0,FALSE
151,0.01,FALSE
46,0.02,FALSE
255,0,FALSE
255,0,FALSE
59,0,FALSE
18,0,FALSE
250,0.01,FALSE
6,0.04,FALSE
255,0,FALSE
255,0,FALSE
232,0.01,FALSE
255,0,FALSE
29,0.08,FALSE
255,0,FALSE
3,0.05,FALSE
218,0.01,FALSE
255,0,FALSE
3,0.05,FALSE
10,0.61,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
155,0.18,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
182,0.04,FALSE
254,0.01,FALSE
255,0,FALSE
8,0.24,FALSE
86,0.04,FALSE
255,0,FALSE
255,0,FALSE
1,0.54,FALSE
160,0.02,FALSE
255,0,FALSE
5,0.21,FALSE
240,0.01,FALSE
45,0.04,FALSE
3,0.53,FALSE
132,0.08,FALSE
255,0,FALSE
255,0,FALSE
1,0.31,FALSE
255,0,FALSE
253,0,FALSE
255,0,FALSE
255,0,FALSE
185,0.04,FALSE
108,0.1,FALSE
255,0,FALSE
255,0,FALSE
64,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
157,0.06,FALSE
255,0,FALSE
255,0,FALSE
101,0.03,FALSE
82,0.02,FALSE
255,0,FALSE
255,0,FALSE
247,0,FALSE
144,0.1,FALSE
255,0,FALSE
255,0,FALSE
162,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
173,0.04,FALSE
255,0,FALSE
62,0.12,FALSE
191,0.01,FALSE
1,0.08,FALSE
255,0,FALSE
246,0.01,FALSE
248,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
249,0.01,FALSE
59,0.02,FALSE
250,0.01,FALSE
255,0,FALSE
1,0.68,FALSE
249,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
30,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.02,FALSE
115,0,FALSE
240,0.01,FALSE
255,0,FALSE
159,0.17,FALSE
255,0,FALSE
255,0,FALSE
239,0.01,FALSE
255,0,FALSE
255,0,FALSE
137,0.19,FALSE
58,0.06,FALSE
253,0.01,FALSE
255,0,FALSE
1,0.16,FALSE
110,0.02,FALSE
255,0,FALSE
255,0,FALSE
184,0.03,FALSE
1,0.6,FALSE
57,0.02,FALSE
247,0.01,FALSE
255,0,FALSE
255,0,FALSE
15,0,FALSE
216,0.02,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
28,0.02,FALSE
255,0,FALSE
35,0.06,FALSE
133,0.02,FALSE
1,0.03,FALSE
2,0.41,FALSE
255,0,FALSE
10,0.64,FALSE
255,0,FALSE
255,0,FALSE
5,0.04,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
94,0.04,FALSE
91,0.04,FALSE
47,0.03,FALSE
104,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
20,0.27,FALSE
255,0,FALSE
255,0,FALSE
9,0.59,FALSE
79,0.01,FALSE
54,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
68,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.6,FALSE
255,0,FALSE
13,0,FALSE
255,0,FALSE
4,0.4,FALSE
126,0.02,FALSE
255,0,FALSE
140,0.12,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
13,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
12,0.06,FALSE
116,0.05,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
182,0.01,FALSE
129,0.05,FALSE
255,0,FALSE
255,0,FALSE
127,0.01,FALSE
123,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
43,0.06,FALSE
254,0.01,FALSE
255,0,FALSE
4,0.02,FALSE
253,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
210,0.01,FALSE
255,0,FALSE
1,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
117,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.1,FALSE
255,0,FALSE
16,0.03,FALSE
255,0,FALSE
255,0,FALSE
103,0.02,FALSE
255,0,FALSE
255,0,FALSE
117,0.08,FALSE
98,0.04,FALSE
47,0.03,FALSE
255,0,FALSE
178,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
62,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
167,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
51,0.09,FALSE
255,0,FALSE
14,0.06,FALSE
249,0,FALSE
255,0,FALSE
255,0,FALSE
201,0.05,FALSE
231,0,FALSE
255,0,FALSE
231,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
205,0.01,FALSE
228,0,FALSE
243,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
42,0.03,FALSE
255,0,FALSE
255,0,FALSE
1,0.71,FALSE
254,0.01,FALSE
222,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
223,0.01,FALSE
255,0,FALSE
255,0,FALSE
16,0.08,FALSE
247,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
244,0,FALSE
149,0.14,FALSE
255,0,FALSE
136,0.04,FALSE
255,0,FALSE
138,0.02,FALSE
164,0.05,FALSE
255,0,FALSE
52,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.69,FALSE
255,0,FALSE
255,0,FALSE
39,0.06,FALSE
125,0.02,FALSE
255,0,FALSE
247,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
228,0,FALSE
11,0.02,FALSE
255,0,FALSE
245,0.01,FALSE
190,0,FALSE
255,0,FALSE
254,0.01,FALSE
46,0.06,FALSE
255,0,FALSE
156,0.06,FALSE
255,0,FALSE
2,0.78,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
39,0.47,FALSE
1,0.85,FALSE
255,0,FALSE
85,0.65,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
197,0.03,FALSE
88,0.05,FALSE
250,0.01,FALSE
255,0,FALSE
196,0.01,FALSE
34,0.52,FALSE
255,0,FALSE
255,0,FALSE
26,0.12,FALSE
173,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
205,0.05,FALSE
255,0,FALSE
65,0.02,FALSE
215,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
154,0.07,FALSE
54,0.02,FALSE
166,0.01,FALSE
245,0.02,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
1,0.01,FALSE
255,0,FALSE
138,0.11,FALSE
46,0.04,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
243,0.05,FALSE
23,0.04,FALSE
255,0,FALSE
255,0,FALSE
117,0.01,FALSE
13,0,FALSE
255,0,FALSE
112,0.06,FALSE
255,0,FALSE
255,0,FALSE
62,0.04,FALSE
1,0.87,FALSE
255,0,FALSE
253,0.01,FALSE
224,0.01,FALSE
78,0.02,FALSE
255,0,FALSE
78,0.03,FALSE
239,0,FALSE
255,0,FALSE
135,0.03,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
62,0.03,FALSE
50,0.02,FALSE
255,0,FALSE
255,0,FALSE
8,0.01,FALSE
145,0.01,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
217,0.01,FALSE
196,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
98,0.07,FALSE
214,0.01,FALSE
255,0,FALSE
255,0,FALSE
250,0.01,FALSE
255,0,FALSE
255,0,FALSE
19,0.01,FALSE
255,0,FALSE
255,0,FALSE
52,0.04,FALSE
255,0,FALSE
255,0,FALSE
94,0.5,FALSE
9,0.01,FALSE
239,0.02,FALSE
255,0,FALSE
255,0,FALSE
133,0.06,FALSE
255,0,FALSE
236,0.01,FALSE
199,0.02,FALSE
255,0,FALSE
173,0.1,FALSE
171,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
108,0.05,FALSE
255,0,FALSE
255,0,FALSE
139,0.02,FALSE
18,0.06,FALSE
52,0.01,FALSE
255,0,FALSE
255,0,FALSE
2,0.6,FALSE
128,0.04,FALSE
23,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
181,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
56,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
29,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
121,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
76,0.03,FALSE
4,0.01,FALSE
255,0,FALSE
143,0.15,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
94,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
92,0.12,FALSE
236,0.01,FALSE
85,0.03,FALSE
255,0,FALSE
149,0.03,FALSE
27,0,FALSE
255,0,FALSE
240,0.02,FALSE
255,0,FALSE
218,0.01,FALSE
255,0,FALSE
30,0.02,FALSE
2,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
168,0.04,FALSE
252,0.01,FALSE
109,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
8,0.02,FALSE
64,0,FALSE
255,0,FALSE
233,0.01,FALSE
197,0,FALSE
255,0,FALSE
255,0,FALSE
30,0.05,FALSE
255,0,FALSE
119,0.02,FALSE
255,0,FALSE
1,0.04,FALSE
255,0,FALSE
255,0,FALSE
1,0.22,FALSE
255,0,FALSE
255,0,FALSE
93,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.05,FALSE
231,0,FALSE
4,0,FALSE
255,0,FALSE
255,0,FALSE
58,0.09,FALSE
23,0.04,FALSE
255,0,FALSE
125,0.02,FALSE
17,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
9,0.05,FALSE
75,0,FALSE
100,0.03,FALSE
244,0.02,FALSE
255,0,FALSE
2,0.74,FALSE
255,0,FALSE
230,0.01,FALSE
172,0.04,FALSE
255,0,FALSE
91,0.02,FALSE
255,0,FALSE
255,0,FALSE
145,0.03,FALSE
24,0.03,FALSE
255,0,FALSE
68,0.05,FALSE
8,0.06,FALSE
255,0,FALSE
7,0.25,FALSE
252,0.01,FALSE
237,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
164,0.02,FALSE
255,0,FALSE
255,0,FALSE
25,0.01,FALSE
255,0,FALSE
255,0,FALSE
124,0.02,FALSE
16,0,FALSE
255,0,FALSE
15,0.11,FALSE
255,0,FALSE
254,0.01,FALSE
9,0.03,FALSE
255,0,FALSE
110,0.03,FALSE
255,0,FALSE
255,0,FALSE
102,0.03,FALSE
255,0,FALSE
246,0.01,FALSE
5,0.03,FALSE
255,0,FALSE
255,0,FALSE
55,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
123,0.08,FALSE
74,0,FALSE
255,0,FALSE
214,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0,FALSE
255,0,FALSE
161,0.05,FALSE
212,0.01,FALSE
3,0.64,FALSE
255,0,FALSE
255,0,FALSE
126,0,FALSE
255,0,FALSE
4,0.45,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
197,0.02,FALSE
66,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
250,0.01,FALSE
255,0,FALSE
139,0.02,FALSE
255,0,FALSE
255,0,FALSE
252,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
4,0.05,FALSE
255,0,FALSE
255,0,FALSE
10,0.02,FALSE
255,0,FALSE
7,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
158,0,FALSE
255,0,FALSE
255,0,FALSE
39,0.03,FALSE
255,0,FALSE
234,0.01,FALSE
255,0,FALSE
255,0,FALSE
2,0.64,FALSE
167,0.04,FALSE
146,0,FALSE
185,0,FALSE
255,0,FALSE
255,0,FALSE
133,0.04,FALSE
11,0.01,FALSE
237,0,FALSE
87,0.04,FALSE
255,0,FALSE
243,0,FALSE
1,0.19,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
39,0.04,FALSE
237,0.01,FALSE
255,0,FALSE
125,0.02,FALSE
255,0,FALSE
226,0.01,FALSE
122,0,FALSE
224,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
28,0.05,FALSE
18,0.03,FALSE
255,0,FALSE
255,0,FALSE
204,0.01,FALSE
2,0.06,FALSE
255,0,FALSE
248,0.02,FALSE
255,0,FALSE
57,0,FALSE
255,0,FALSE
255,0,FALSE
122,0.02,FALSE
255,0,FALSE
155,0.09,FALSE
255,0,FALSE
57,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.72,FALSE
103,0.02,FALSE
222,0.02,FALSE
197,0.03,FALSE
255,0,FALSE
255,0,FALSE
5,0.33,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
55,0,FALSE
81,0.02,FALSE
187,0.02,FALSE
145,0.03,FALSE
55,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
42,0.01,FALSE
255,0,FALSE
38,0.06,FALSE
255,0,FALSE
255,0,FALSE
140,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
2,0.83,FALSE
255,0,FALSE
255,0,FALSE
121,0.02,FALSE
255,0,FALSE
226,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0,FALSE
255,0,FALSE
13,0.58,FALSE
255,0,FALSE
31,0.08,FALSE
255,0,FALSE
246,0.01,FALSE
255,0,FALSE
255,0,FALSE
10,0.02,FALSE
250,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
39,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
79,0.03,FALSE
255,0,FALSE
136,0.01,FALSE
206,0,FALSE
234,0.01,FALSE
1,0.14,FALSE
255,0,FALSE
132,0.09,FALSE
255,0,FALSE
255,0,FALSE
43,0.04,FALSE
117,0.08,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
122,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
15,0,FALSE
255,0,FALSE
255,0,FALSE
171,0.06,FALSE
254,0.01,FALSE
13,0.01,FALSE
96,0.04,FALSE
254,0.01,FALSE
2,0,FALSE
234,0.02,FALSE
235,0.01,FALSE
255,0,FALSE
155,0.09,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
105,0.04,FALSE
253,0.01,FALSE
255,0,FALSE
185,0.01,FALSE
254,0.01,FALSE
150,0.03,FALSE
247,0.01,FALSE
255,0,FALSE
245,0.01,FALSE
152,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
221,0.04,FALSE
105,0.03,FALSE
8,0.05,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
155,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
212,0.02,FALSE
255,0,FALSE
151,0.04,FALSE
31,0.03,FALSE
72,0.03,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
54,0.06,FALSE
4,0.09,FALSE
255,0,FALSE
255,0,FALSE
44,0.03,FALSE
154,0.09,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
251,0.01,FALSE
248,0.01,FALSE
200,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
162,0.02,FALSE
98,0.02,FALSE
129,0.01,FALSE
116,0.01,FALSE
255,0,FALSE
255,0,FALSE
3,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.48,FALSE
255,0,FALSE
72,0.04,FALSE
255,0,FALSE
255,0,FALSE
65,0.03,FALSE
12,0,FALSE
29,0.05,FALSE
96,0.05,FALSE
65,0.03,FALSE
161,0.02,FALSE
255,0,FALSE
6,0.18,FALSE
255,0,FALSE
255,0,FALSE
221,0.01,FALSE
222,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
249,0.01,FALSE
255,0,FALSE
217,0.01,FALSE
255,0,FALSE
57,0.43,FALSE
255,0,FALSE
123,0.05,FALSE
255,0,FALSE
109,0.4,FALSE
255,0,FALSE
15,0,FALSE
255,0,FALSE
255,0,FALSE
245,0.01,FALSE
255,0,FALSE
245,0,FALSE
255,0,FALSE
252,0.01,FALSE
5,0.1,FALSE
4,0.54,FALSE
48,0.03,FALSE
255,0,FALSE
255,0,FALSE
94,0.05,FALSE
136,0.22,FALSE
253,0.01,FALSE
235,0.02,FALSE
255,0,FALSE
255,0,FALSE
3,0.68,FALSE
225,0.01,FALSE
255,0,FALSE
233,0.02,FALSE
217,0.01,FALSE
255,0,FALSE
71,0.03,FALSE
255,0,FALSE
20,0.6,FALSE
109,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
3,0.58,FALSE
2,0.22,FALSE
234,0.01,FALSE
4,0.6,FALSE
255,0,FALSE
15,0,FALSE
106,0.02,FALSE
136,0.01,FALSE
254,0.01,FALSE
218,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
247,0,FALSE
243,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
125,0.03,FALSE
255,0,FALSE
1,0.38,FALSE
60,0.05,FALSE
255,0,FALSE
255,0,FALSE
101,0.16,FALSE
205,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
3,0.04,FALSE
51,0.03,FALSE
255,0,FALSE
255,0,FALSE
224,0,FALSE
115,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
19,0.01,FALSE
255,0,FALSE
3,0.27,FALSE
255,0,FALSE
9,0.06,FALSE
255,0,FALSE
90,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
241,0.01,FALSE
123,0.02,FALSE
26,0,FALSE
2,0.02,FALSE
255,0,FALSE
19,0.06,FALSE
6,0.06,FALSE
44,0,FALSE
254,0.01,FALSE
255,0,FALSE
64,0.05,FALSE
255,0,FALSE
229,0,FALSE
56,0.17,FALSE
255,0,FALSE
36,0.03,FALSE
255,0,FALSE
36,0.48,FALSE
241,0.01,FALSE
255,0,FALSE
84,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
36,0,FALSE
11,0.19,FALSE
255,0,FALSE
229,0.01,FALSE
192,0.02,FALSE
255,0,FALSE
255,0,FALSE
252,0.01,FALSE
251,0.01,FALSE
1,0.62,FALSE
255,0,FALSE
255,0,FALSE
218,0,FALSE
255,0,FALSE
173,0,FALSE
255,0,FALSE
255,0,FALSE
245,0.02,FALSE
187,0.01,FALSE
255,0,FALSE
200,0.03,FALSE
255,0,FALSE
22,0.04,FALSE
1,0.87,FALSE
142,0.02,FALSE
255,0,FALSE
57,0.05,FALSE
200,0.02,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
11,0.07,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
8,0.43,FALSE
255,0,FALSE
255,0,FALSE
154,0,FALSE
48,0,FALSE
255,0,FALSE
255,0,FALSE
150,0.04,FALSE
14,0.07,FALSE
254,0.01,FALSE
28,0.05,FALSE
255,0,FALSE
35,0,FALSE
255,0,FALSE
255,0,FALSE
100,0.06,FALSE
255,0,FALSE
255,0,FALSE
94,0.06,FALSE
255,0,FALSE
255,0,FALSE
115,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
63,0.07,FALSE
255,0,FALSE
251,0.01,FALSE
123,0,FALSE
135,0.04,FALSE
191,0,FALSE
1,0.6,FALSE
255,0,FALSE
10,0.17,FALSE
255,0,FALSE
255,0,FALSE
247,0.04,FALSE
77,0.04,FALSE
255,0,FALSE
255,0,FALSE
13,0.89,FALSE
255,0,FALSE
244,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
6,0.06,FALSE
1,0.06,FALSE
255,0,FALSE
179,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
81,0.02,FALSE
41,0.07,FALSE
11,0.09,FALSE
255,0,FALSE
90,0.03,FALSE
255,0,FALSE
2,0.55,FALSE
4,0.25,FALSE
22,0.04,FALSE
255,0,FALSE
255,0,FALSE
43,0,FALSE
203,0,FALSE
171,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
3,0.11,FALSE
85,0.01,FALSE
255,0,FALSE
123,0.05,FALSE
255,0,FALSE
249,0.01,FALSE
76,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
94,0.02,FALSE
39,0.07,FALSE
255,0,FALSE
255,0,FALSE
147,0,FALSE
241,0.01,FALSE
160,0,FALSE
97,0.08,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
25,0,FALSE
255,0,FALSE
249,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
53,0.04,FALSE
254,0.01,FALSE
18,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
252,0.01,FALSE
227,0.01,FALSE
32,0.09,FALSE
255,0,FALSE
255,0,FALSE
231,0.02,FALSE
2,0.61,FALSE
247,0.01,FALSE
255,0,FALSE
191,0,FALSE
20,0.01,FALSE
255,0,FALSE
1,0.12,FALSE
30,0.03,FALSE
121,0.14,FALSE
255,0,FALSE
242,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
97,0.03,FALSE
177,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
10,0.14,FALSE
246,0.01,FALSE
255,0,FALSE
235,0.01,FALSE
3,0.07,FALSE
255,0,FALSE
44,0.07,FALSE
255,0,FALSE
245,0,FALSE
255,0,FALSE
233,0.01,FALSE
118,0.02,FALSE
255,0,FALSE
255,0,FALSE
94,0.07,FALSE
255,0,FALSE
83,0.03,FALSE
13,0,FALSE
253,0,FALSE
218,0.02,FALSE
191,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.64,FALSE
254,0.01,FALSE
250,0.01,FALSE
74,0.2,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
143,0.05,FALSE
163,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.33,FALSE
255,0,FALSE
255,0,FALSE
203,0.01,FALSE
255,0,FALSE
9,0.01,FALSE
3,0.02,FALSE
255,0,FALSE
176,0.02,FALSE
177,0,FALSE
15,0.05,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
27,0.02,FALSE
31,0,FALSE
3,0.03,FALSE
255,0,FALSE
255,0,FALSE
15,0.08,FALSE
247,0.01,FALSE
255,0,FALSE
1,0.59,FALSE
255,0,FALSE
5,0.18,FALSE
255,0,FALSE
135,0.07,FALSE
198,0.04,FALSE
255,0,FALSE
255,0,FALSE
46,0.08,FALSE
28,0.05,FALSE
1,0.02,FALSE
254,0.01,FALSE
222,0.01,FALSE
200,0.05,FALSE
35,0.06,FALSE
20,0.63,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
2,0.88,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.64,FALSE
255,0,FALSE
218,0,FALSE
89,0.69,FALSE
255,0,FALSE
255,0,FALSE
244,0.01,FALSE
255,0,FALSE
49,0,FALSE
255,0,FALSE
1,0.6,FALSE
223,0.03,FALSE
255,0,FALSE
255,0,FALSE
78,0.02,FALSE
217,0.01,FALSE
196,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
